scout,match,robot,team,start,show,move,auto_coral_missed,auto_coral_L1_num,auto_coral_L2_num,auto_coral_L3_num,auto_coral_L4_num,robot_reef_removal,robot_algae_picked,robot_net_score,robot_net_miss,proc_score,coral_L1_num,coral_L2_num,coral_L3_num,coral_L4_num,tele_missed,climb_attempt,ending,climb_time,fouls,defense,driver,dead,comments,commentOpen
JY,108,B3,9403,M,FALSE,TRUE,0,0,0,0,0,FALSE,FALSE,0,0,0,6,0,0,0,1,FALSE,P,FALSE,0,0,3,NA,,good l1 cycle
SBS,108,R2,2537,C,FALSE,TRUE,0,0,0,0,0,FALSE,FALSE,0,0,0,0,0,0,1,5,FALSE,P,FALSE,0,0,2,NA,"4,1",
AX,108,R3,7886,M,FALSE,TRUE,0,0,0,0,0,TRUE,FALSE,0,0,2,0,0,0,0,0,FALSE,P,FALSE,0,0,2,NA,,"Driver was struggling a lot, focuses on removing algae and scoring in processor, inconsistent algae intake, long cycles "
FL,108,R1,4464,F,FALSE,TRUE,0,0,0,0,0,FALSE,FALSE,0,0,0,2,0,0,0,5,FALSE,P,FALSE,0,0,2,NA,"4,5",Kit bot and they still had inconsistent intake41389
EC,109,B1,3748,C,FALSE,TRUE,0,0,0,0,0,FALSE,FALSE,0,0,0,1,2,4,0,1,TRUE,P,FALSE,0,0,3,NA,,Tried scoring a coral on an algae for some reason
JY,109,B3,2377,F,FALSE,TRUE,0,1,0,0,0,TRUE,FALSE,0,0,0,4,0,1,0,2,FALSE,No,FALSE,0,0,4,cs,,"stuck coral at end, but completely possible "
AW,109,B2,2199,M,FALSE,TRUE,0,0,0,0,0,TRUE,FALSE,0,0,2,0,0,0,3,2,TRUE,D,FALSE,0,0,4,NA,1,Some issues aligning when scoring L4 both in auto and teleop
SBS,109,R2,1885,C,FALSE,TRUE,0,0,0,0,0,FALSE,TRUE,2,3,0,0,0,0,0,0,FALSE,P,FALSE,0,4,5,NA,0,Popped an algae and was then forced to play defense
FL,109,R1,7770,F,FALSE,TRUE,0,0,0,0,0,TRUE,FALSE,0,0,0,0,0,2,3,0,FALSE,P,FALSE,0,0,2,NA,1,"Relatively consistent but slow, attempted l4 during auto"
AX,109,R3,1111,M,FALSE,TRUE,0,0,0,0,1,FALSE,FALSE,0,0,0,0,0,0,4,2,FALSE,P,FALSE,0,0,3,NA,,"Long cycles, coral loading takes long, L4 positioning takes long + not time efficient because robot elevator pauses briefly at L3 before extending fully to L4, missed L4 few times too"
CL,110,R2,623,C,FALSE,TRUE,0,0,0,0,0,FALSE,FALSE,0,0,0,0,0,0,0,0,FALSE,P,FALSE,0,5,4,NA,,
EC,110,B1,339,M,FALSE,TRUE,0,0,1,0,0,FALSE,FALSE,0,0,0,0,3,0,0,0,FALSE,P,FALSE,0,4,4,NA,5,Intake struggled in second half
FL,110,R1,5587,M,FALSE,TRUE,0,0,0,0,0,TRUE,FALSE,0,0,2,0,0,0,0,0,FALSE,P,FALSE,0,0,2,NA,5,Useless
AX,110,R3,449,F,FALSE,TRUE,0,0,0,0,2,TRUE,FALSE,0,0,0,0,3,8,4,0,FALSE,No,FALSE,0,0,5,NA,,Struggled to score coral on L4 on the farthest side of the reef from driver
AW,110,B2,2106,C,FALSE,TRUE,0,0,0,0,1,FALSE,FALSE,0,0,0,0,0,0,7,2,TRUE,D,FALSE,0,0,4,NA,,Hindered by 623 playing defense
JY,110,B3,9709,F,FALSE,TRUE,0,0,0,0,0,FALSE,FALSE,0,0,0,0,0,0,0,0,FALSE,No,FALSE,0,0,1,de,,"shaking, most likely browned out but not dead"
AW,111,B2,3714,M,FALSE,TRUE,0,1,0,0,0,FALSE,FALSE,0,0,0,2,0,0,0,5,FALSE,P,FALSE,0,0,2,NA,5,Very slow
JY,111,B3,10449,C,FALSE,TRUE,0,0,0,0,0,FALSE,FALSE,0,0,0,0,0,0,0,1,FALSE,No,FALSE,0,0,3,di,,disabled most of match
CL,111,R2,404,M,FALSE,TRUE,0,0,0,0,0,TRUE,TRUE,0,0,8,0,0,0,0,0,TRUE,D,FALSE,0,0,4,NA,,
AX,111,R3,4464,F,FALSE,TRUE,0,0,0,0,0,TRUE,FALSE,0,0,1,5,0,0,0,2,FALSE,P,FALSE,0,0,3,NA,,"Inconsistent L1 scoring, dropped algae when trying to score processor"
EC,111,B1,10679,F,FALSE,TRUE,0,0,0,0,0,FALSE,FALSE,0,0,0,0,0,0,0,0,FALSE,P,FALSE,0,2,2,NA,,Poor defense and high amounts of hesitation 
FL,111,R1,888,C,FALSE,TRUE,0,0,0,0,1,FALSE,FALSE,0,0,0,1,0,0,7,1,FALSE,P,FALSE,0,0,3,NA,1, 
CL,112,R2,10224,C,FALSE,TRUE,0,0,0,0,0,TRUE,TRUE,0,0,2,2,1,1,0,1,FALSE,No,FALSE,0,0,3,NA,1,almost beached itself 4 times
Arman N,112,R1,1727,F,FALSE,TRUE,0,1,0,0,0,TRUE,FALSE,0,0,0,1,4,3,0,3,TRUE,P,FALSE,0,0,4,NA,2, 
EC,112,B1,1111,M,FALSE,TRUE,0,1,0,0,0,FALSE,FALSE,0,0,0,1,0,0,4,1,FALSE,No,FALSE,0,0,3,NA,4,Indecisive driver
AW,112,B2,2377,F,FALSE,TRUE,0,1,0,0,0,FALSE,FALSE,0,0,0,1,1,4,0,1,FALSE,P,FALSE,0,0,3,NA,,"Good intake, slow bot"
AX,112,R3,2199,M,FALSE,TRUE,0,0,0,0,0,TRUE,FALSE,0,0,1,0,1,0,5,1,TRUE,D,TRUE,0,0,3,NA,,"Inefficient L4 scoring, elevator goes very high, higher than necessary, good climb"
JY,112,B3,7886,C,FALSE,TRUE,0,0,0,0,0,TRUE,FALSE,0,0,0,0,0,0,0,0,FALSE,P,FALSE,0,4,4,NA,,"something loose on bot, went to defense, good at removing algae"
EC,113,B1,1811,F,FALSE,TRUE,0,0,0,0,0,TRUE,FALSE,0,0,0,0,1,4,0,0,FALSE,No,FALSE,0,0,4,NA,,Slow cycle time because robot is slow but can handle algae and coral together and very effectively
AW,113,B2,7770,C,FALSE,TRUE,0,0,0,0,0,FALSE,FALSE,0,0,0,1,1,1,0,1,FALSE,No,FALSE,0,0,2,ba,1,Took a really long time to align
JY,113,B3,4541,M,FALSE,TRUE,0,1,0,0,0,FALSE,FALSE,0,0,0,1,0,0,6,1,FALSE,P,FALSE,0,0,4,NA,,take a while to align when scoring l4
AX,113,R3,8622,M,FALSE,TRUE,0,0,0,0,0,FALSE,FALSE,0,0,0,8,0,0,0,0,FALSE,P,FALSE,0,0,4,NA,,"Tech issue at beginning so robot paused briefly with coral in intake, pretty fast L1 cycles"
Arman N,113,R1,3793,C,FALSE,TRUE,0,0,0,0,0,FALSE,FALSE,0,0,0,5,0,0,0,3,FALSE,P,FALSE,0,0,2,NA,4,
FL,113,R2,3748,F,FALSE,TRUE,0,0,0,0,0,FALSE,FALSE,0,0,0,2,3,3,0,0,TRUE,D,TRUE,0,0,3,NA,,Algae manip broke off of the bot
AW,114,B2,1885,M,FALSE,TRUE,0,0,0,0,0,TRUE,TRUE,2,2,0,0,0,0,0,0,FALSE,No,FALSE,0,0,3,NA,2,Pretty quick at removing algae from reef
EC,114,B1,9403,F,FALSE,TRUE,0,0,0,0,0,FALSE,FALSE,0,0,0,2,0,3,0,0,FALSE,P,FALSE,0,0,3,NA,,
FL,114,R2,2421,F,FALSE,TRUE,0,1,0,0,0,FALSE,FALSE,0,0,0,0,1,0,1,2,FALSE,P,FALSE,0,0,3,NA,5, 
JY,114,B3,9709,C,FALSE,TRUE,0,0,0,0,0,FALSE,FALSE,0,0,0,0,0,3,0,2,FALSE,P,FALSE,0,0,2,NA,,"browning out, suffered lots of defense"
Arman N,114,R1,2537,C,FALSE,TRUE,0,0,0,0,0,FALSE,FALSE,0,0,0,0,0,0,0,0,FALSE,P,FALSE,0,4,2,NA,5,Not able to intake any coral and switched to defense.
AX,114,R3,10449,M,FALSE,TRUE,0,0,0,0,0,FALSE,FALSE,0,0,0,0,0,0,0,0,FALSE,P,FALSE,0,1,2,NA,,"During auto, coral fell into robot, 10449 decided to play defense after, poor defense, 2421 malfunctioned in this match too and 2537 as well, bad defense for 2537 too"
EC,115,B1,339,C,FALSE,TRUE,0,0,1,0,0,FALSE,FALSE,0,0,0,0,4,3,0,1,FALSE,P,FALSE,0,0,4,NA,"2,5",The issue with their manip was much more noticeable this round
Arman N,115,R1,623,C,FALSE,TRUE,0,0,0,0,0,FALSE,FALSE,0,0,0,0,0,0,0,0,FALSE,P,FALSE,0,5,4,NA,0,
FL,115,R2,2199,M,FALSE,TRUE,0,0,0,0,1,TRUE,FALSE,0,0,0,0,1,3,0,3,FALSE,P,FALSE,0,0,3,NA,, 
AW,115,B2,1727,M,FALSE,TRUE,0,0,0,0,0,TRUE,FALSE,0,0,0,0,2,3,0,2,TRUE,D,FALSE,0,0,4,NA,,Kept being blocked at coral station by 623 on defense
AX,115,R3,404,F,FALSE,TRUE,0,1,0,0,0,TRUE,FALSE,0,0,9,0,0,0,0,0,TRUE,D,TRUE,0,0,4,NA,6,"Really good algae intake and scoring in processor, fast algae cycles and consistent scoring, climb took 24 seconds and deep climb wasn41391t fully successfully ( touching 623)"
JY,115,B3,7886,F,FALSE,TRUE,0,0,0,0,0,TRUE,FALSE,0,0,0,0,0,0,0,0,FALSE,P,FALSE,0,3,3,NA,0,Defense
AW,116,B2,3793,M,FALSE,TRUE,0,0,0,0,0,FALSE,FALSE,0,0,0,3,0,0,0,1,FALSE,P,FALSE,0,0,3,NA,,Slowwwww
SBS,116,R3,2106,F,FALSE,TRUE,0,0,0,0,1,TRUE,FALSE,0,0,1,1,0,1,7,0,TRUE,D,TRUE,0,0,5,NA,,449 cooked on defense
EC,116,B1,449,F,FALSE,TRUE,0,0,0,0,0,FALSE,FALSE,0,0,0,0,0,0,4,0,FALSE,P,FALSE,1,4,5,NA,,"Manip stopped spinning :(  Very good defense though, yellow card"
JY,116,B3,8622,C,FALSE,TRUE,0,0,0,0,0,FALSE,FALSE,0,0,0,0,4,2,0,3,FALSE,P,FALSE,0,0,4,NA,,decent cycle but need time to align
Arman N,116,R1,10679,C,FALSE,TRUE,0,0,0,0,0,FALSE,FALSE,0,0,0,0,0,0,0,0,FALSE,P,FALSE,0,3,2,NA,0, 
AX,116,R2,1111,M,FALSE,TRUE,0,0,0,0,0,FALSE,FALSE,0,0,0,0,0,3,1,1,FALSE,P,FALSE,0,0,3,NA,,"Slow coral loading, slow coral positioning, missed L4 auto"
EC,117,B1,3748,C,FALSE,TRUE,0,0,1,0,0,TRUE,FALSE,0,0,0,1,2,4,0,0,TRUE,D,TRUE,0,0,4,NA,,Small possibility that a coral might stick in their intake 
RL,117,B2,4464,M,FALSE,TRUE,0,0,0,0,0,FALSE,FALSE,0,0,0,2,0,0,0,1,FALSE,No,FALSE,0,0,2,di,,"Oscillated between alive and more often disabled, very push-able tho"
JY,117,B3,3714,M,FALSE,TRUE,0,1,0,0,0,FALSE,FALSE,0,0,0,4,0,0,0,1,FALSE,P,FALSE,0,0,2,ba,,"kitbot, L1, mid driving"
CL,117,R1,10224,C,FALSE,TRUE,0,0,1,0,0,FALSE,FALSE,0,0,0,0,0,1,6,3,FALSE,No,FALSE,0,0,3,NA,"5,4",coral kept getting not completely in the manip and they had to shake to fix
SBS,117,R2,9403,M,FALSE,TRUE,0,0,0,0,0,FALSE,FALSE,0,0,0,0,0,2,0,1,FALSE,No,FALSE,0,3,2,NA,"5,4",coral kept getting not completely in the manip and they had to shake to fix
AX,117,R3,4541,F,FALSE,TRUE,0,0,0,0,1,TRUE,FALSE,0,0,0,0,0,0,2,1,FALSE,P,FALSE,1,2,2,cs,0,"Coral fell into robot + got stuck, played defense, removes algae, L4 coral adjustment for positioning takes long, got 1 foul"
CL,118,R1,7770,F,FALSE,TRUE,0,0,0,0,0,FALSE,FALSE,0,0,0,0,0,0,2,1,FALSE,No,FALSE,0,0,2,NA,"5,4,2,1",
EC,118,B1,888,F,FALSE,TRUE,0,1,0,0,1,FALSE,FALSE,0,0,0,0,1,4,5,0,FALSE,No,FALSE,0,0,4,NA,,Coral sometimes has trouble going from intake to manip
JY,118,B3,1885,M,FALSE,TRUE,0,1,0,0,0,TRUE,TRUE,0,3,5,0,0,0,0,0,FALSE,No,FALSE,0,0,4,NA,,Algae bot
SBS,118,R2,2377,M,FALSE,TRUE,0,0,0,0,0,TRUE,FALSE,0,0,0,1,3,3,0,1,FALSE,No,FALSE,0,0,4,NA,,Cycle time sped up a lot towards the end
AX,118,R3,2537,C,FALSE,TRUE,0,0,0,0,0,FALSE,FALSE,0,0,0,0,0,0,3,3,FALSE,P,FALSE,0,0,2,NA,,"Missed L4 in auto, L4 positioning+ adjustment takes very long, inconsistent L4 scoring"
RL,118,B2,1811,C,FALSE,TRUE,0,0,0,0,0,TRUE,FALSE,0,0,0,0,4,1,0,1,FALSE,P,FALSE,0,0,3,NA,,
CL,119,R1,2421,C,FALSE,TRUE,0,0,0,0,0,FALSE,FALSE,0,0,0,0,0,0,5,1,FALSE,P,FALSE,0,0,3,NA,2,
EC,119,B1,5587,F,FALSE,TRUE,0,0,0,0,0,FALSE,FALSE,0,0,0,0,0,0,0,0,FALSE,No,FALSE,0,1,0,de,2,Tried to play defense got a coral jammed and then died
JY,119,B3,10679,C,FALSE,TRUE,0,0,0,0,0,FALSE,FALSE,0,0,0,7,0,0,0,1,FALSE,P,FALSE,0,0,3,NA,,"Kitbot, but decent cycles"
SBS,119,R2,9709,F,FALSE,TRUE,0,0,0,0,0,FALSE,FALSE,0,0,0,0,0,0,0,0,FALSE,No,FALSE,0,0,0,NA,,Didn41391t move; neither dead nor disabled tho
AX,119,R3,1111,M,FALSE,TRUE,0,0,0,1,0,FALSE,FALSE,0,0,0,0,0,0,6,0,FALSE,No,FALSE,0,0,3,NA,,"Consistent L4 scoring but inefficient L4 positioning/ adjustment , elevator pauses at L3 before extending to L4 and scoring"
RL,119,B2,1727,M,FALSE,TRUE,0,1,0,0,0,TRUE,FALSE,0,0,0,0,1,8,0,1,TRUE,D,FALSE,0,0,4,NA,2,"Hesitant in outtake with manip wobble, made up with speed and relative consistency (missed one coral on way to climb)"
FL,120,R1,404,M,FALSE,TRUE,0,1,0,0,0,TRUE,TRUE,0,0,5,0,0,0,0,0,TRUE,D,TRUE,0,4,4,ba,0,Solid
CL,120,R2,9403,C,FALSE,TRUE,0,0,0,0,0,TRUE,FALSE,0,0,0,1,1,2,0,0,FALSE,P,FALSE,0,0,3,NA,,
AX,120,R3,3748,F,FALSE,TRUE,0,0,1,0,0,TRUE,FALSE,0,0,0,0,4,6,0,0,TRUE,P,FALSE,0,0,5,NA,,"Efficient cycles, consistent L2, L3"
EC,120,B1,2199,M,FALSE,FALSE,0,0,0,0,0,TRUE,FALSE,0,0,2,0,1,1,1,1,TRUE,P,FALSE,0,0,3,NA,,Long pause at beginning
JY,120,B3,7886,F,FALSE,TRUE,0,0,0,0,0,FALSE,FALSE,0,0,1,0,0,0,0,0,FALSE,No,FALSE,0,0,3,di,,"Algae, went to other side then stopped moving"
RL,120,B2,449,C,FALSE,TRUE,0,0,0,0,3,TRUE,FALSE,0,0,0,0,5,6,4,0,FALSE,P,FALSE,0,0,5,NA,,"Incredibly smooth cycles, ignored defense like it was nothing, safe and calculated round"
CL,121,R2,7770,F,FALSE,TRUE,0,0,0,0,0,FALSE,FALSE,0,0,0,0,0,0,4,1,FALSE,No,FALSE,0,0,3,NA,,
Arman N,121,R1,3714,M,FALSE,TRUE,0,1,0,0,0,FALSE,FALSE,0,0,0,7,0,0,0,4,FALSE,P,FALSE,0,0,3,NA,4, 
EC,121,B1,1885,M,FALSE,TRUE,0,0,0,0,0,TRUE,TRUE,0,0,6,0,0,0,0,0,FALSE,P,FALSE,0,0,1,NA,,Scored in other team41391s processor?!?
AX,121,R3,623,C,FALSE,TRUE,0,0,0,0,0,FALSE,FALSE,0,0,0,0,0,0,0,0,FALSE,P,FALSE,0,3,3,NA,0,"This round 623 defense was not great, only slowed down cycles slightly but 2106 was still able to complete its cycles"
BP,121,B3,2537,F,FALSE,TRUE,0,0,0,0,0,FALSE,FALSE,0,0,0,0,1,1,0,2,FALSE,P,FALSE,0,0,2,NA,4,L3 coral with algae + took forever to score
RL,121,B2,2106,C,FALSE,TRUE,0,0,0,0,3,TRUE,FALSE,0,0,0,0,5,2,3,0,TRUE,D,FALSE,0,0,5,NA,,"Good around defense, very smooth, self sufficient but calculated and safe"
BP,122,B3,4541,C,FALSE,TRUE,0,0,0,0,0,FALSE,FALSE,0,0,0,0,0,0,0,0,FALSE,No,FALSE,0,0,0,di,,
RS,122,R1,2421,C,FALSE,TRUE,0,0,0,0,0,FALSE,FALSE,0,0,0,0,3,0,2,2,FALSE,P,FALSE,0,0,3,NA,,Slow elevator
EC,122,B1,10449,M,FALSE,TRUE,0,1,0,0,0,FALSE,FALSE,0,0,0,3,0,0,0,2,FALSE,P,FALSE,0,0,2,NA,,Only l1 difficulty navigating
AX,122,R3,888,F,FALSE,TRUE,0,0,0,0,2,TRUE,FALSE,0,0,0,0,0,0,7,3,FALSE,P,FALSE,0,0,3,NA,,"Driving wasn41391t great this round, L4 missed frequently, L4 coral positioning/ adjustment took a little long"
RL,122,B2,4464,F,FALSE,TRUE,0,0,0,0,0,FALSE,FALSE,0,0,0,4,0,0,0,6,FALSE,P,FALSE,0,0,4,NA,,"Relatively good driver but mid l1 bot, misses with imperfect intake"
SBS,122,R2,8622,M,FALSE,TRUE,0,0,0,0,0,FALSE,FALSE,0,0,0,1,1,0,0,0,FALSE,P,FALSE,0,0,1,NA,1,
RL,123,B2,1811,M,FALSE,TRUE,0,0,0,0,0,TRUE,FALSE,0,0,2,0,0,0,0,0,FALSE,P,FALSE,0,0,2,NA,,"So many chances to do better, pretty bad decision paralysis"
EC,123,B1,10224,F,FALSE,TRUE,0,0,0,0,0,FALSE,FALSE,0,0,0,0,0,1,7,1,FALSE,No,FALSE,0,0,4,NA,,Bouncy intake under certain circumstances 
BP,123,B3,5587,M,FALSE,TRUE,0,0,0,0,0,TRUE,FALSE,0,1,0,0,0,0,0,0,FALSE,P,FALSE,0,4,4,NA,,"Guarded 2 bots at once + only let 339 score 1 coral, wasted majority of match for them."
AX,123,R3,3793,M,FALSE,TRUE,0,0,0,0,0,FALSE,FALSE,0,0,0,0,0,0,0,0,FALSE,No,FALSE,0,1,2,NA,,"Defense was poor, came very late to match due to tech issues"
SBS,123,R2,339,F,FALSE,TRUE,0,1,1,0,0,FALSE,FALSE,0,0,0,0,2,1,0,1,FALSE,P,FALSE,0,0,3,NA,,5587 did good defense on them
TA,124,B1,686,M,FALSE,FALSE,0,0,0,0,1,FALSE,FALSE,0,0,0,0,3,3,2,2,TRUE,No,TRUE,0,0,4,NA,,Can remove algae with coral in hold
TA,124,B3,540,F,FALSE,FALSE,0,0,0,0,0,FALSE,FALSE,0,0,0,0,3,3,5,2,FALSE,P,FALSE,0,0,3,NA,,
GK,124,R1,1111,M,FALSE,TRUE,0,0,0,0,0,FALSE,FALSE,0,0,0,0,0,0,0,0,FALSE,No,FALSE,0,2,3,NA,0,Active but scattershot defense
TA,125,R2,2534,F,FALSE,TRUE,0,0,0,0,0,FALSE,FALSE,0,0,0,0,0,0,0,6,FALSE,P,FALSE,0,0,3,cs,5,Intake issues
GK,124,R3,8590,C,FALSE,TRUE,0,0,0,0,0,TRUE,FALSE,0,0,0,3,4,8,0,3,FALSE,No,FALSE,0,0,4,NA,,
BH,125,B1,122,C,FALSE,TRUE,0,1,0,0,0,FALSE,FALSE,0,0,0,1,0,0,5,2,TRUE,P,FALSE,0,0,3,NA,,All L1 is a result of missed l4
RX,125,R2,1895,M,FALSE,TRUE,0,0,0,0,0,TRUE,FALSE,0,0,0,0,0,4,3,1,FALSE,P,FALSE,0,0,4,NA,1,"Fast Early Reef Algae Removal, Difficult L4 score but good L3, somewhat lengthy loading time"
CVC,125,R1,4821,C,FALSE,TRUE,0,0,0,0,0,FALSE,FALSE,0,0,6,0,0,0,0,0,FALSE,P,FALSE,0,0,3,NA,,"Didn't focus on other parts really only did algae intake for net human shots, succeeded the majority only missed two algae into processor"
Ashwin,125,R3,9072,F,FALSE,TRUE,0,0,0,0,1,TRUE,TRUE,2,0,0,0,0,0,5,1,TRUE,P,FALSE,0,0,4,NA,7,"Almost all corals scored were intook from ground. Driver or robot seemed to lose control in last 30 seconds, crashing into reef repeatedly"
 TC,125,R1,2199,M,FALSE,TRUE,0,0,0,0,1,TRUE,FALSE,0,1,0,0,0,1,4,0,TRUE,P,FALSE,0,0,2,NA,,They were good at removing coral but not as consistent with scoring it in the processor.
GEH,125,B2,10224,F,FALSE,TRUE,0,0,0,0,0,TRUE,FALSE,0,0,1,2,2,0,0,1,TRUE,P,FALSE,0,0,3,NA,,One note for me - they scored on the opposite side of the reef but I couldn't see whether it was L1 or L2.
RX,126,R2,4541,M,FALSE,TRUE,0,0,0,0,1,FALSE,FALSE,0,0,0,0,2,0,2,2,FALSE,P,FALSE,0,0,3,cs,,"Fast Loading, Coral got stuck near end of match"
BH,126,B1,2106,C,FALSE,FALSE,0,0,0,0,3,TRUE,FALSE,2,0,0,1,0,3,4,1,TRUE,D,FALSE,0,0,4,NA,,
CVC,126,R1,888,C,FALSE,TRUE,0,0,0,0,1,TRUE,FALSE,0,0,0,0,1,4,3,3,FALSE,No,FALSE,0,0,3,NA,,"Overall alright, missed a couple coral placements and dropped one on their way pretty swift, also removed two algaes from reef"
GEH,126,B2,2890,M,FALSE,TRUE,0,0,0,0,0,TRUE,FALSE,0,0,0,0,0,1,0,1,FALSE,P,FALSE,0,0,2,NA,,"Moved very slow, only managed to score one coral in the entire game. Was able to remove some algae but struggled picking it up to score."
 TC,126,R1,6802,F,FALSE,TRUE,0,0,0,0,0,FALSE,FALSE,0,0,0,0,0,0,3,4,TRUE,S,FALSE,0,0,2,NA,,Mised a lot and slow cycle speed and aiming for coral.
Ashwin,126,R3,4638,F,FALSE,TRUE,0,0,0,0,1,FALSE,FALSE,0,0,0,0,0,1,3,0,TRUE,P,FALSE,0,0,2,NA,1,"Robot elevator raised so high that robot almost tipped over, took 15+ seconds to score each coral. Driver had difficulty being precise in intake, but robot design compensated"
GEH,127,B2,3793,M,FALSE,TRUE,0,1,0,0,0,FALSE,FALSE,0,0,0,2,6,0,0,0,FALSE,P,FALSE,0,0,4,NA,,"Focused on putting coral on L2, which worked out well for them."
BH,127,B1,614,F,FALSE,FALSE,0,0,1,0,0,FALSE,TRUE,0,0,2,1,0,4,0,0,FALSE,P,FALSE,0,0,3,NA,,Ground intake coral but can only put it in L1
RX,127,R2,8726,F,FALSE,TRUE,0,0,1,0,0,TRUE,FALSE,0,0,0,0,0,2,0,1,TRUE,D,FALSE,0,0,3,ba,,
 MF,127,B3,5804,C,FALSE,TRUE,0,0,0,0,3,TRUE,TRUE,1,0,0,0,0,0,8,0,TRUE,D,TRUE,0,0,4,ba,,"The third autonomous was scored just as autonomous ended, it tipped back and forth without falling once"
CVC,127,R1,2363,M,FALSE,TRUE,0,0,0,0,1,TRUE,FALSE,0,0,2,1,0,2,4,0,TRUE,No,FALSE,0,0,3,NA,,"Attempted climb and almost lifted, failed to intake some corals from human station but overall did alright, was good and swift with giving algae to processor"
Ashwin,127,R3,1418,C,FALSE,TRUE,0,0,0,0,0,TRUE,FALSE,0,0,0,2,0,2,0,2,TRUE,P,TRUE,0,0,2,NA,2,Tried scoring two L4's but both missed and both landed in L1 instead.
GEH,128,B2,1885,M,FALSE,TRUE,0,0,0,0,0,TRUE,TRUE,1,0,8,0,0,0,0,0,FALSE,No,FALSE,0,0,5,NA,,Really good at removing all algae from the reef and then scoring it all in the processor.
CVC,128,R1,1727,M,FALSE,TRUE,0,1,0,0,0,TRUE,FALSE,0,0,0,5,0,5,0,2,TRUE,D,FALSE,0,0,4,NA,,
RX,128,R2,401,C,FALSE,TRUE,0,0,0,0,3,TRUE,FALSE,1,0,0,1,2,2,1,1,TRUE,D,FALSE,0,0,5,NA,,"Had a little trouble scoring L1, around 10-15 second climb & fast cycles, can score algae nicely"
BH,128,B1,977,C,FALSE,TRUE,0,0,0,0,0,TRUE,FALSE,0,0,0,0,0,2,5,0,TRUE,No,FALSE,0,0,3,NA,,Slammed into while trying to climb which affect their climbing ability. Also they moved but didn't catch how many coral they got
MF,128,B3,539,F,FALSE,TRUE,0,2,0,0,0,FALSE,FALSE,0,0,0,4,5,0,0,0,FALSE,No,FALSE,0,0,3,NA,,There is a chance that 1-2 were missed
Ashwin,128,R3,836,F,FALSE,TRUE,0,1,0,0,0,TRUE,TRUE,1,0,0,3,2,0,2,1,TRUE,D,FALSE,0,0,3,NA,"1,7","Attempted to grab 3 algae total, got hold of but dropped 2. Ground Intook pretty much all coral it attempted"
JA,129,R2,4505,F,FALSE,TRUE,0,0,0,0,1,FALSE,FALSE,0,0,0,0,0,2,2,5,FALSE,No,FALSE,0,0,3,NA,,Missed a lot of coral 
TC,129,R1,1086,C,FALSE,TRUE,0,0,0,0,1,FALSE,FALSE,0,0,0,0,0,0,5,6,FALSE,P,FALSE,2,0,3,NA,,
BH,129,B1,422,F,FALSE,TRUE,0,0,0,0,3,TRUE,FALSE,2,1,0,0,3,1,0,0,TRUE,D,FALSE,0,3,3,ba,,They got beached and get helped off not once but twice 
GEH,129,B2,5338,M,FALSE,TRUE,0,0,0,0,0,TRUE,FALSE,1,1,0,3,2,4,0,3,FALSE,No,FALSE,0,0,5,NA,1,"Their momentum came close to tipping them many times. Other than that, had fast cycle times and was good."
CVC,129,R1,611,M,FALSE,TRUE,0,0,0,0,1,FALSE,FALSE,0,0,0,7,0,0,2,0,FALSE,No,FALSE,0,0,3,NA,,"Wasn't too successful at scoring high, had a bit of trouble in taking coral, mainly scored L1"
Ashwin,129,R3,5115,C,FALSE,TRUE,0,0,0,0,0,TRUE,FALSE,0,0,0,0,0,2,0,1,FALSE,P,TRUE,0,0,2,NA,"6,5",Almost tipped by defense from 422. Dropped most of the coral before in range to score
BH,130,B1,6326,M,FALSE,TRUE,0,0,0,0,0,TRUE,FALSE,0,0,0,0,0,0,0,0,FALSE,P,FALSE,0,2,2,NA,,
TC,130,R1,1731,C,FALSE,TRUE,0,0,0,0,1,TRUE,FALSE,0,0,0,0,0,1,7,0,TRUE,D,FALSE,0,0,4,NA,,
JA,130,R2,6863,C,FALSE,TRUE,0,0,0,0,0,TRUE,FALSE,0,0,0,0,2,3,0,1,FALSE,P,FALSE,0,0,3,NA,,
GEH,130,B2,1908,F,FALSE,FALSE,0,0,0,0,0,FALSE,FALSE,0,0,0,2,0,1,1,1,TRUE,D,TRUE,0,0,3,NA,6,Cycling time was slow and robot spent a lot of time positioning to score coral.
CVC,130,R1,8622,M,FALSE,TRUE,0,0,0,0,0,FALSE,FALSE,0,0,0,0,3,4,0,0,FALSE,P,FALSE,0,0,3,NA,,"Did pretty basic, good placement of coral though, didn't miss any placement"
Ashwin,130,R3,8230,F,FALSE,TRUE,0,0,0,0,0,FALSE,FALSE,0,0,0,0,0,0,0,0,TRUE,P,TRUE,0,5,4,NA,0,Only played defense. Caused opposing team to miss around 66% of coral intakes
TC,131,R1,6213,M,FALSE,TRUE,0,0,0,0,0,FALSE,FALSE,0,0,0,0,0,0,0,0,FALSE,No,FALSE,0,0,1,de,,
GEH,131,B2,3748,M,FALSE,TRUE,0,0,0,0,0,FALSE,TRUE,0,0,1,0,1,6,0,0,TRUE,P,FALSE,0,0,5,NA,,Pushed teammate out of starting line during auto. Very consistent with L3.
JA,131,R2,3136,C,FALSE,TRUE,0,0,0,0,1,TRUE,FALSE,0,0,0,0,0,4,4,1,TRUE,P,TRUE,0,0,4,NA,,
